post_text,label
madreeve oh my god no wonder I was scolded,0
RT madreeve Azfarovski its sejemput you bleached melei,0
I like saying sejembut as a unit measurement of very little but someone scolded me for using it once so Yeah ,0
farhamadh I cant rollerskate inside your head silly,0
_fxrix I can try later Tak janji boleh jadi ke tak though Insufficient skills,0
Haiz Relapsing back This is not good,0
ShidaChipsmore extreme sportz,0
madreeve its time to adopt,0
_Einherjar 12pagi though,0
ChaldeaPrince this is why mamaks are always oppressed and ignored by the world,0
pu3_whowhyni nope,0
Quick sketch httpstcoETjXLT9Yol,0
Highlight of the year indeed,0
RT Azfarovski By far the most wonderful surprise birthday present ever Thank you WorldOf3A for this awesome gift I will cherish it wi,0
A designer toy company giving me the toy that looks exactly like me for my birthday It was a wonderful surprise httpstcoZilNGyxtXF,0
Sometimes endings open doors to a far greater happiness in life Ones you never knew existed httpstcoD8vgFQt8g7,0
I like to buy movie tickets where the seat next to me is just one person empty Hoping that a cute person sits on it,0
marijuanx nobody ever gives themselves compliments Usually those who do its the complete opposite,0
unbaliable oh you meant deadlines K,0
unbaliable DEAD DREAMS DEAD DREAMS EVERYWHERE AHAHAHAHAHAHHA,0
unbaliable I CRY IN MY SLEEP AND MY DREAMS ARE ALL OF ME PANICKING FROM DEADLINES,0
wandayunita NOPE TOO LONELY,0
unbaliable I DONT SLEEP,0
anthraxxxx how do you manage ,0
"dollahkhair puts down knife

WELL A SIMPLE YES WOULD VE HELPED TQVM",0
I cant watch the movies alone Heavens no Thats like Taking the forever alone thing into a whole new level,0
harizhy noppe,0
Siapa ada around Mid Valley esok Jum tengok Rogue One My friends bailed on me ,0
So cruel ,0
RT NurIrdhawany another senseless act of violence numerous cases in woodlands and unfortunately happened to my kitty   really hope ju,0
RT NurIrdhawany this one too much yknow httpstcoEBua3DLixN,0
RT anashssn What if kaki ayam is actually tangan dia all this while httpstcoroLYJKikkI,0
RT hari_zn Azfarovski you blend with the surrounding well good job,0
vnndrws sounds bout right,0
RT vnndrws Azfarovski omg luke skyrunner ,0
Lightning blades httpstcoQOjJIu6Tx0,0
AshrafAriff pretends I dont know,0
Misi triggering Star Wars fans,0
"Ah Nevermind Too busy to draw Star Wars fan arts today 

Here Old sketch of that green midget thingy Obi Wan httpstcoSKUKQKVeAB",0
kqwim brain dead,0
RT Independent Powerful 79 earthquake hits Papua New Guinea httpstcoAWR9pcbbKw,0
My brain just shortcircuited when I saw someone saying tq u,0
Is that Lolipop Zombie Chainsaw Massacre Girl httpstco07J8rnWWeZ,0
vnndrws my sexual ortientation,0
highzyl awwwh Even Twitter wants us to be together,0
This httpstcoT96AVUfvET,0
gaj_2 kinda amazed actually That they exist,0
Today I found a black white supremacist on Twitter Yes,0
RT starshadowmagic cheeeese httpstcoWyUbrrjkb5,0
adzirahizan well no but I assumed as such Smh I swear one of these days,0
adzirahizan are you asking me to die ,0
Deslack nocturnaltapir nabilahudatahar so tell me Are we restricted to helping only 4 women in this world For charity,0
qayyumx hananyxnyx high functioning lah ni mulititasking everything Can do art can debate can do business can sell booty Aiceh,0
nocturnaltapir nabilahudatahar completely fine with people marrying jandas and poor people or if the wife and children agrees to it,0
nabilahudatahar nocturnaltapir against it It brings nothing but unjust Fite me,0
RT DailyMemeSuppIy As someone with grandparents Id really appreciate it if you didnt dye your hair grey as a fashion statement https,0
Its to compensate for my SHORT temper and my THINNING patience over this ruthless world httpstcoriJPPl7WSo,0
RT miimows kinda worried that nintendo is trying to warn us something httpstcoVcRm4y5kox,0
To the peoole who underestimate my level of clumsiness surprise,0
Now dia cari email tu tak jumpa I told him that November haritu Yahoo kena hack and all emails got deleted Lets hope this bs works,0
Asdfghhkljqcijxwkc it was a super important email how do I undo life,0
"I swiped to the far left and it deleted the mail to thrash 

And I was like meh

Opened thrash swiped left accidentally clicked delete",0
My dad asked for my help to view one of his emails from the ipad and I accidentally deleted it ahsajbxoajdoqd,0
RT nabiiilllllla This was last night at the Star Wars Rogue One movie premiere of starwarsmfc StarWarsMY  Damn lit httpstcoeIz5bS,0
"I just realized something If I didnt understand Malay the language is very soothing to listen to Russianesq 

httpstcombtU2nby60",0
"Bunuh orang awam is NOT jihad 

Bunuh diri is NOT jihad too What the fuck is wrong with you",0
GadisMaghribi too bad for you I like Teih MisMembuatGadisMaghribiBenci,0
Me and fat fingers,0
lucydiangkasa doesnt exist,0
We cant date if you dont like Pikachu,0
gha_sudin28 yep Hahaha good choice,0
I like how my friend had to specify that I needed to choose only one THE PIKAJEWS OMG httpstco57gdV9HVkh,0
Welp Looks like Im not going out today Screw it,0
anashssn how to expand my albino army liddis I dunwan nonalbino children lol who am I kidding Siapa je nak anak dia albino Nope,0
loofranchot STOP,0
anashssn no Anas A doctor who studied albinism already debunked this She said its not even a 50 chance Not sure how though,0
moimori lol lightsabers are long in real life At least the ones I see online are,0
izzoe_ if you look closely Like reaaally reallly closely you can see the specs as well,0
RT izzoe_ Azfarovski nice floating clothes,0
The only lightsaber I can wield is the photoshopped one httpstcoCbphjJETiO,0
Yep still need that lightsaber And a jubah Because Jedis are muslim af,0
90 dead on the inside,0
Azfarovski looks like Oh god,0
This is what texting me feels like Typoing someones name 6 times I think you twitter people should just ignore httpstcoBQcvKUgNF9,0
frvnkvx blocking you,0
MEETtheBatman entah She said even if an albino marries an albino the highest would be a 5050 chance Its never a guaranteed occurrence,0
madreeve sTOP YOU RE RUINING IT,0
MEETtheBatman do I have to make more babies til I hit the jackpot,0
MEETtheBatman tak semestinya lah Ive asked doctors on this when I wanted to expand my albino army Now what If its not guaranteed,0
sadoudinsado yep Major sunburns ,0
AdhamArif9 uuu Thankyou,0
hurelainn standard one is around 300400 Im aiming for the 1200 one Sebab you can change the light colour to anything you want,0
lucydiangkasa ahshahshqhs it sounded way funnier in my head,0
"Warning Very heartbreaking amp depressing 

Sad story thread httpstcowriiAq9R6S",0
Buying a lightsaber because I need to protect my virginity from the dark side,0
geT OUT httpstcow7ZcKzNuqd,0
Ok I should go live in a hutan Bye bye,0
madreeve will children be cooler than lightsabers I dont think so mate,0
madreeve BUT LIGHTSABERS,0
FaruMuru hmmm Takda playground sini,0
nanopls_ trying but hem,0
RT madreeve Azfarovski thats wayy too much effort to protect your virginity mate,0
I really want to buy a lightsabers but where am I gonna practice swinging that goddamn thing around,0
"RT mynameisntdave MOM just audition The worst they can say is no

later

JUDGE ur worthless and will amount to nothing

later

M",0
zdntra sure Not a problem,0
luciuskorr thanks for the info,0
RT pricisionart My art teacher once shouted at me for never using rulers to draw straight lines I showed him these and no one ever quest,0
nocturnaltapir Johor you ,0
Crying for eternity because Im not in CF right now,0
SheikhMustaali GadisMaghribi Pontian Besar specifically,0
_ahmadqushairi yeah I guess Ill try that,0
zafirazafrin whoops Oh god Im so sorry this is like that one time I called my friend by his dads name amp turns out his dad passed away,0
HOW WILL I SURVIVE WITHOUT LONTONG AND ASAM PEDAS,0
zafirazafrin wait Whats your full name though,0
i still believe that iamyongm_  can make it httpstcoj9miHfjUtB,0
"WE FEEL YOU MarydaleEntrat5 

PAYTForYourDreams YONG",0
"Dont underestimate Us

PAYTForYourDreams YONG",0
"RT YongTheOneOFC Fight until the end

PAYTForYourDreams YONG
httpstco9mwm5jTWz9",0
"RT jMuhajil09 Sana totoo

PAYTForYourDreams YONG",0
"RT bea_viel88 Our official tagline for today

PAYTForYourDreams YONG httpstco9vDfJPosmh",0
"RT KhaizerMuhajil Go lang team Go tweeting 

PAYTForYourDreams YONG",0
"RT iamjhacevargas Please spread 

PaytForYourDreams YONG",0
"RT YongNyl_forever Me gooooo I love yooooooooooooong 
PAYTForYourDreams YONG httpstcou4tcdGwJCP",0
"We will always Support You

PAYTForYourDreams YONG httpstcogrfeFApxhj",0
"Quote and Requote mga bes

PAYTForYourDreams YONG",0
"Follow the Rules po tayo

PAYTForYourDreams YONG",0
"RT MhardzSali bea_viel88 uo bhe alam na excited at the same time happy super

PAYTForYourDreams YONG",0
"FayeJamsuri opo bhe

PAYTForYourDreams YONG",0
RT YongNyl_forever PAYTForYourDreams YONG httpstcon0hRaImR1u,0
"MhardzSali active na active bah

PAYTForYourDreams YONG",0
"Our official tagline for today

PAYTForYourDreams YONG httpstco9vDfJPosmh",0
"RT YongstersOFC Its three in the afternoon Its Twitter Party time Our tag is

PAYTForYourDreams YONG httpstcoZROOP4DjIk",0
"Keep on Believeng iamyongm_ 

PAYTForYourDreams YONG httpstcoJEecPHFHno",0
"Gudmorning Middle East

PAYTForYourDreams YONG",0
"Hello Middle East Chapter

PAYTForYourDreams YONG",0
"YONGSTERS ABROAD TEN AM START TAYO NG TWEETER PARTY

PAYTForYourDreams YONG",0
"OFFICIAL TAGLINE FOR TODAY

PAYTForYourDreams YONG httpstcoapbJdOjI2D",0
"Keep On tweeting Yongsters
YONG OurFourthLuckySun",0
"RT DimpLeLyn_08 Yes Bes 

YONG OurFourthLuckySun httpstcofaz7CDItEM",0
"RT AsniaTamao27 sere_rj DimpLeLyn_08 bea_viel88 iamyongm_ think positive  mananalo c yong 

YONG OurFourthLuckySun",0
"A little kidness of love

YONG OurFourthLuckySun",0
"i wish i had the ability to sleep

YONG OurFourthLuckySun",0
"I get jeolous over the small things

YONG OurFourthLuckySun",0
"Im not perfect

YONG OurFourthLuckySun",0
"I make mistakes 

YONG OurFourthLuckySun",0
"Dont call it problemInstead challenge

YONG OurFourthLuckySun",0
"RT OfficiaIRitaG Its nice to be here

YONG OurFourthLuckySun",0
"OfficiaIRitaG thank you poh

YONG OurFourthLuckySun",0
"Ung Out of this world xa

YONG OurFourthLuckySun",0
YONG OurFourthLuckySun httpstcoYUiRMnCgQm,0
"RT ChristiaMPBB7 Love is composed of a single soul inhabiting two bodies

Christian AgainstAllOdds",0
"RT YONGforHASHTAGS Keep sending your tweets

YONG OurFourthLuckySun",0
"Yongzter23 i miss you more

YONG OurFourthLuckySun",0
its ok bes httpstco6iNTu6bs3t,0
"RT adhik_mah Wrong spelling is wrong

YONG OurFourthLuckySun",0
"notchrisstine yes im serioushahah

YONG OurFourthLuckySun",0
"Always keep your feet on the ground

YONG OurFourthLuckySun",0
"Smile is the best revenge

YONG OurFourthLuckySun",0
"RT YongstersOFC Change the tagline Yongsters

YONG OurFourthLuckySun",0
"A simple message from ypu means a lot

YONG OurFourthLuckySun",0
"somethings are meant to happen

YONG OurFourthLuckySun",0
"The more you hate the more you love

YONG OurFourthLuckySun",0
"im a different person when im hurt

YONG OurFourthLuckySun",0
"Fake smiles Real tears

YONG OurFourthLuckySun",0
"One song thousands memories

YONG OurFourthLuckySun",0
"I just wanna tell you that i love you

YONG OurFourthLuckySun",0
"Love me like you

YONG OurFourthLuckySun",0
"YongskieL its ok baby girl

YONG OurFourthLuckySun",0
"RT XiestyA Last teens standing

FiveReasonsToFollow YONG",0
"Till death do us part

YONG OurFourthLuckySun",0
"Keep On Fighting iamyongm_ 

YONG OurFourthLuckySun",0
"RT YongBuddiesOFC Official Tagline MarYongOFC bea_viel88 kissesforyong YongstersOFC 

YONG OurFourthLuckySun",0
"OUR NEW TAGLINE

YONG OurFourthLuckySun",0
"CHANGE TAGLINE YONGSTERS

YONG OurFourthLuckySun",0
"RT YongskieL bea_viel88 hahaha someday after 1 year Peace 

FiveReasonsToFollow YONG",0
"YongskieL ung number po one dapat

FiveReasonsToFollow YONG",0
"RT Yongzter23 I am Full of Mistakes n inperfections n therefore I am ReaL

FiveReasonsToFollow YONG",0
"markjay_88 yakapsule

FiveReasonsToFollow YONG",0
"adhik_mah daming maling tag bes

FiveReasonsToFollow YONG",0
"RT YongskieL Still not feeling well bea_viel88 

FiveReasonsToFollow YONG",0
"RT YongkissMacau If you can do things do it now
FiveReasonsToFollow  YONG",0
"RT YongkissMacau Later becomes never

FiveReasonsToFollow YONG",0
RT bhieqow03 FiveReasonsToFollow YONG,0
"RT wheng71507858 bc bchan ang mga team abroad

FiveReasonsToFollow YONG",0
"Journey
ARNEL PINEDA

FiveReasonsToFollow YONG",0
"Got To Believe in Magic
DAVID POMERANZ

FiveReasonsToFollow YONG",0
"Heaven Knows
RICK PRICE

FiveReasonsToFollow YONG",0
